Scene Name,Translation RMSE x 100,Rotation RMSE,t0 Translation RMSE x 100,t0 Rotation RMSE
01_Portugal_Fire_Hydrant0063,0.1512758433818817,0.02562345176980362,2.377105474472046,1.8552730890999873
1983_Chevrolet_C101431,0.21266937255859375,1.4624524371963665,3.9987564086914062,3.0961239932964797
26851W_Odeon_Lightab66,90.80876922607422,172.21143504784519,88.91820526123047,177.29317229168814
4b05,2.8655149936676025,0.02562345176980362,1.377020239830017,8.726686219648588
Acoustic_Guitar0aa0,0.3504939377307892,0.5814723104201456,2.608794689178467,2.9591665343108793
Acoustic_Guitar0ceb,0.849951982498169,1.8798222960714446,2.181281328201294,10.273882745485105
Antique_World_War_II_German_Telephone0354,0.3514334559440613,0.9412288039491714,1.417060136795044,0.6933620491709016
Arnt_Shoes_-_Koston_11627,0.21937042474746704,0.6172733970853607,7.989858150482178,16.603659960611882
Banana_3D_Scan2373,0.11224746704101562,3.915275573101102,5.789852142333984,4.130339925939891
Banana_for_scale0a07,0.268729031085968,2.886696179451958,0.29301196336746216,1.8250116225674005
Elephant1608,1.43088698387146,2.660602738793042,3.90053391456604,9.78731084425997
F1110000,0.34460723400115967,0.8054220523626767,2.228024482727051,5.362247433067061
F_15_C_Jungle_Camo16c6,0.017211586236953735,0.02562345176980362,4.985473155975342,5.391452999559226
Figura_San_Juan260d,0.15760809183120728,0.02562345176980362,2.7446136474609375,3.0427913300901754
FireHydrant_Fortnite_Style_0152,1.727643609046936,1.3979254679056234,1.5599876642227173,3.56833819280024
Fire_Hydrant_Low_Poly_06d5,43.376739501953125,179.9743765482302,42.75532531738281,179.85238822272666
Haunted_Mansion_-_Piano0e0d,18.257421493530273,6.50043679894944,8.510107040405273,4.182735308395986
Hl_Maximilian09f0,2.1215758323669434,172.10948424996522,0.6216369867324829,152.64306913290696
Hunter_Boy_With_Rabbit_Figurine0a5b,0.5094826221466064,0.02562345176980362,4.525595664978027,1.6628255174321234
Lantern0231,35.224979400634766,179.9743765482302,34.190433502197266,177.10608197519912
MiG_23_Desert_Camo089f,0.0921294093132019,1.569162721440628,2.8310821056365967,6.017989168158802
Ornate_Medieval_Shield22a7,5.815762996673584,10.756582125965956,8.527498245239258,4.027586882323893
PB170_Sneaker_Sm18c3,0.09412020444869995,0.9620493379772926,0.12227743864059448,3.0222410838486167
PBR_Stylized_Tennis0bf9,19.999948501586914,99.48389621591107,3.5962436199188232,90.7553335661398
Park_Bench0b05,11.539199829101562,179.9743765482302,8.461503982543945,177.76625402064855
Petroleum_lamp0230,0.21752417087554932,1.6357220260853211,1.4105886220932007,6.921343808107831
Phone_retro1a8c,0.2627256214618683,0.870297113939223,18.414031982421875,21.88181249828257
Procedural_Bananas3a07,0.14840364456176758,19.578787513674012,36.67184066772461,16.408222851966446
RTFKT__sneakers022c,0.35895222425460815,0.02562345176980362,0.5315672755241394,9.445996936740352
Shield00ad,0.4416316747665405,2.8097076466918676,0.4416316747665405,3.014024477852173
Simply_Guitar14f8,0.003400444984436035,4.788246003783631,5.3928046226501465,6.024693890893356
Smoked_Salmon_Plate5648,0.2289295196533203,0.02562345176980362,0.3673076629638672,5.320247814737846
Stylized_Piano0a6e,32.75345993041992,90.51317793124666,15.830522537231445,59.650742352815065
Stylized_Skateboard10c7,1.83735191822052,179.040946153008,4.4614763259887695,177.1108747191432
Teddy1b47,6.849226474761963,6.959453630718982,7.354673862457275,8.397275210813534
Test_Model15b4,0.11077225208282471,1.3264058455270828,0.1500159502029419,1.4635212095228831
Tolix_Industrial_Chairs3f2d,0.9240105748176575,0.02562345176980362,4.758362293243408,5.408400456932686
Traffic_Cone37b5,37.25531768798828,90.2296746735724,29.827335357666016,79.37482181575466
Vikings_shield_and_axe1973,2.738764762878418,1.5213815672881814,8.750727653503418,14.186252997098595
Xbox_360_Controller0866,55.75535202026367,178.05355979593153,62.06638717651367,170.76773332840816
chair_teacher4659,0.049472227692604065,0.02562345176980362,3.0129666328430176,2.120158277092604
elephant_android1a39,0.71563720703125,1.930882925258745,4.64324951171875,21.27224724592141
model_New_Qlone183a,1.018258810043335,1.5441259231201796,1.8931180238723755,3.1733984097086307
shield14a6,11.835600852966309,86.89542419901159,15.235259056091309,87.96635408366166
