Scene Name,Translation RMSE x 100,Rotation RMSE,t0 Translation RMSE x 100,t0 Rotation RMSE
lion_30_70_even_odd,0.016280217096209526,0.02083735167980194,2.971428871154785,2.9533848762512207
table_30_70_even_odd,0.026088478043675423,0.01091237086802721,1.0841610431671143,1.248037338256836
