Scene Name,Translation RMSE x 100,Rotation RMSE,t0 Translation RMSE x 100,t0 Rotation RMSE
fern_0_100_even_odd,0.035352542996406555,0.021407615393400192
fern_30_70_even_odd,0.058320172131061554,0.023532366380095482
fern_50_50,0.0678345113992691,0.036376167088747025
horns_0_100_even_odd,0.038510750979185104,0.005484757479280233
horns_30_70_even_odd,51.9556884765625,9.94699764251709
horns_50_50,11.179510116577148,22.53048324584961
room_0_100_even_odd,0.7642505168914795,0.6127800345420837
room_30_70_even_odd,0.027960140258073807,0.02480040118098259
room_50_50,0.043507810682058334,0.016635451465845108
trex_0_100_even_odd,0.06337178498506546,0.00978065188974142
trex_30_70_even_odd,0.06594334542751312,0.02524237148463726
trex_50_50,0.04927300661802292,0.021895356476306915
