Scene Name,Translation RMSE x 100,Rotation RMSE,t0 Translation RMSE x 100,t0 Rotation RMSE
fern_0_100_even_odd,0.028564605861902237,0.021371694281697273
fern_30_70_even_odd,0.03653006628155708,0.022294139489531517
fern_50_50,0.02061786875128746,0.012678418308496475
horns_0_100_even_odd,40.56440734863281,19.25916290283203
horns_30_70_even_odd,52.05530548095703,12.930723190307617
horns_50_50,0.012890658341348171,0.013825069181621075
room_0_100_even_odd,27.688430786132812,15.507425308227539
room_30_70_even_odd,0.01952754706144333,0.00948659610003233
room_50_50,27.42519760131836,5.143320083618164
trex_0_100_even_odd,0.008387632668018341,0.00851579662412405
trex_30_70_even_odd,0.007775024976581335,0.010339701548218727
trex_50_50,12.442241668701172,14.851430892944336
