Scene Name,Translation RMSE x 100,Rotation RMSE,t0 Translation RMSE x 100,t0 Rotation RMSE
01_Portugal_Fire_Hydrant0063,0.023221224546432495,0.02562345176980362,5.598116874694824,5.671499468025849
1983_Chevrolet_C101431,0.3350943326950073,0.02562345176980362,3.040149688720703,6.501337965915844
26851W_Odeon_Lightab66,0.0776052474975586,1.3357287989957423,1.4505624771118164,3.87267266284556
4b05,2.498692750930786,1.3131458719206033,4.447107791900635,3.69266834100842
Acoustic_Guitar0aa0,0.14569833874702454,1.2042697822751398,7.988716125488281,2.3328257379717123
Acoustic_Guitar0ceb,0.3397323191165924,1.145697864476896,0.9859422445297241,5.633226750754282
Antique_World_War_II_German_Telephone0354,0.3178998827934265,0.02562345176980362,2.9596879482269287,1.2824217878210644
Arnt_Shoes_-_Koston_11627,0.1140207052230835,0.02562345176980362,3.675422191619873,4.675975980671279
Banana_3D_Scan2373,0.3020666539669037,4.074985086199371,0.9436987638473511,5.289557018139158
Banana_for_scale0a07,1.4724299907684326,4.407144707844962,0.29301196336746216,1.8250116225674005
Elephant1608,1.765778660774231,2.5313792671413804,1.536223292350769,7.934356259276283
F1110000,0.14044418931007385,1.0386108850146538,3.729311466217041,1.9316116454449448
F_15_C_Jungle_Camo16c6,0.2014949917793274,0.22697233944260645,0.819476306438446,3.026835587212643
Figura_San_Juan260d,0.25664418935775757,0.02562345176980362,1.7489538192749023,10.449028372404275
FireHydrant_Fortnite_Style_0152,0.5742400884628296,1.3017787919757213,1.9114166498184204,3.6025489025534085
Fire_Hydrant_Low_Poly_06d5,43.401737213134766,179.27131700110783,46.317691802978516,179.24758585277658
Haunted_Mansion_-_Piano0e0d,6.388254642486572,1.0860057523040036,7.174082279205322,2.888447136952684
Hl_Maximilian09f0,0.10320544242858887,1.234708479861897,7.929020881652832,27.785096451277834
Hunter_Boy_With_Rabbit_Figurine0a5b,0.350835919380188,2.279297437846039,1.254919171333313,6.827050523693328
Lantern0231,35.08361053466797,179.13693177019843,36.80327606201172,177.45282229713487
MiG_23_Desert_Camo089f,0.12614279985427856,1.4076903697222038,0.11017769575119019,4.571030217615939
Ornate_Medieval_Shield22a7,4.760196208953857,3.1350914557343654,1.2944910526275635,1.7446512832949208
PB170_Sneaker_Sm18c3,0.20632296800613403,0.42463480086119276,1.2730166912078857,4.526449613101494
PBR_Stylized_Tennis0bf9,13.922246932983398,177.4948420025152,2.7769718170166016,177.77528072655485
Park_Bench0b05,7.756155967712402,179.11871210168508,12.950247764587402,179.62172561447852
Petroleum_lamp0230,0.08474886417388916,0.6931606992797194,1.0033279657363892,4.697455346915359
Phone_retro1a8c,0.5378241539001465,1.1273188993163317,6.891583442687988,11.836873376824695
Procedural_Bananas3a07,0.3005519509315491,1.1250687122239966,3.1646265983581543,3.2967229484427274
RTFKT__sneakers022c,0.3098785877227783,0.02562345176980362,2.3100554943084717,6.544802996464682
Shield00ad,3.1275601387023926,2.9528566869811383,3.1275601387023926,3.001628682880483
Simply_Guitar14f8,0.3162667155265808,5.268306745757004,4.1736884117126465,7.159703810258889
Smoked_Salmon_Plate5648,0.2909243106842041,0.02562345176980362,1.299041509628296,2.9025739967245245
Stylized_Piano0a6e,51.658416748046875,127.57239117198543,12.013461112976074,175.55646819626762
Stylized_Skateboard10c7,2.2675395011901855,179.9743765482302,4.4800639152526855,178.94397986403047
Teddy1b47,8.45202922821045,8.118054306646815,1.917844295501709,5.888174848531551
Test_Model15b4,0.6758004426956177,0.938569080708638,2.454975128173828,1.410631372926823
Tolix_Industrial_Chairs3f2d,8.890653610229492,90.86575309956754,0.014375895261764526,78.36454245439967
Traffic_Cone37b5,18.52973175048828,67.8742501481219,21.54334259033203,59.55335545200401
Vikings_shield_and_axe1973,8.612367630004883,4.275194430744838,1.9412249326705933,2.73664844886868
Xbox_360_Controller0866,1.327604055404663,0.02562345176980362,0.5127847194671631,3.1469843766674788
chair_teacher4659,0.15733279287815094,0.02562345176980362,1.0076757669448853,2.102800247604615
elephant_android1a39,2.3339390754699707,1.6199039646372075,2.1271824836730957,7.809411394580252
model_New_Qlone183a,1.1942988634109497,0.3279477221379897,2.6400692462921143,0.25675245179406403
shield14a6,5.602356910705566,10.868852049192403,5.753323554992676,9.809348967767091
